X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"2740",2011/10/18 00:00:00,2011/10/18 00:00:00+00,"166",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,22.1556886227412,0,0,0,0,77.8443113771989,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2741",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"809",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,8.65265760197668,0,0,0,2.96662546353486,88.3807169344761,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2742",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"203",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,2.49999999999875,0,0,0,13.4999999999932,83.999999999958,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2743",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"620",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,16.0828025477681,0,0,0,0,69.4267515923456,14.4904458598703,0,0,49.0437176370069,"0",2022/01/26 11:57:54.973,EU,EU
,,"2878",2011/04/06 00:00:00,2011/04/06 00:00:00+00,"97",ES,ESP,España,Noroeste,Cantabria,Cantabria,Rionansa,modis,23.9583333333084,0,0,0,0,76.0416666665875,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2827",2011/04/09 00:00:00,2011/04/09 00:00:00+00,"1549",ES,ESP,España,Este,Comunitat Valenciana,Valencia/València,Almiserà,modis,0,1.41661300708297,0,1.99613650998055,1.03026400515125,89.5041854475152,5.66645202833189,0.38634900193172,0,30.5240157572476,"0",2022/01/26 11:57:54.973,EU,EU
,,"2828",2011/04/09 00:00:00,2011/04/09 00:00:00+00,"129",ES,ESP,España,Este,Comunitat Valenciana,Alicante/Alacant,Benigembla,modis,0,0.78740157480253,0,67.7165354330175,21.2598425196683,0,9.44881889763036,0.78740157480253,0,9.18724951533467,"0",2022/01/26 11:57:54.973,EU,EU
,,"2829",2011/04/09 00:00:00,2011/04/09 00:00:00+00,"225",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Belmonte de Miranda,modis,6.69642857142558,0,0,0,0,87.4999999999609,5.80357142856884,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2830",2011/04/09 00:00:00,2011/04/09 00:00:00+00,"88",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Belmonte de Miranda,modis,0,0,0,0,0,99.9999999998864,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2834",2011/04/07 00:00:00,2011/04/07 00:00:00+00,"33",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ponga,modis,0,0,0,0,0,99.9999999996875,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2953",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"149",ES,ESP,España,Este,Comunitat Valenciana,Castellón/Castelló,Albocàsser,modis,0,0,0,57.3333333332951,0,0,42.6666666666382,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2871",2011/04/09 00:00:00,2011/04/09 00:00:00+00,"250",ES,ESP,España,Noroeste,Cantabria,Cantabria,Soba,modis,0,0,0,0,0,99.9999999999598,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3004",2011/08/19 00:00:00,2011/08/19 00:00:00+00,"130",ES,ESP,España,Centro (ES),Extremadura,Badajoz,Higuera la Real,modis,0,0,0,80.3030303029695,0,0,19.6969696969548,0,0,0.708887388869238,"0",2022/01/26 11:57:54.973,EU,EU
,,"2866",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"68",ES,ESP,España,Noroeste,Galicia,Ourense,Melón,modis,5.88235294116782,0,0,0,1.47058823529196,86.7647058822253,5.88235294116782,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2867",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"107",ES,ESP,España,Noroeste,Galicia,Ourense,Padrenda,modis,19.2660550458539,0,59.6330275228811,0,0,0.917431192659709,20.1834862385136,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2870",2011/04/06 00:00:00,2011/04/06 00:00:00+00,"57",ES,ESP,España,Noroeste,Cantabria,Cantabria,Cabuérniga,modis,0,0,0,0,0,99.9999999998246,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2872",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"134",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,0,5.3435114503776,0,0,0,94.6564885495461,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2873",2011/04/07 00:00:00,2011/04/07 00:00:00+00,"72",ES,ESP,España,Noroeste,Galicia,Lugo,Outeiro de Rei,modis,41.8918918918353,0,0,0,17.5675675675438,40.5405405404858,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3031",2011/09/09 00:00:00,2011/09/09 00:00:00+00,"39",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Hermisende,modis,10.526315789446,0,0,0,0,89.4736842102909,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3058",2011/09/09 00:00:00,2011/09/09 00:00:00+00,"154",ES,ESP,España,Noroeste,Galicia,Lugo,Carballedo,modis,21.5686274509663,13.0718954248281,9.15032679737964,0,0,55.5555555555193,0.653594771241403,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3079",2011/03/24 00:00:00,2011/03/24 00:00:00+00,"57",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cabrales,modis,1.7857142857111,0,0,0,0,98.2142857141103,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3109",2011/03/22 00:00:00,2011/03/22 00:00:00+00,"180",ES,ESP,España,Noroeste,Galicia,Ourense,"Gudiña, A",modis,5.55555555555247,0,0,0,0,94.444444444392,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3147",2011/10/03 00:00:00,2011/10/03 00:00:00+00,"118",ES,ESP,España,Noroeste,Galicia,Ourense,Monterrei,modis,0,0,0,0,0,47.4576271186039,52.5423728813114,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1817",2011/06/25 00:00:00,2011/06/25 00:00:00+00,"430",ES,ESP,España,Noroeste,Galicia,A Coruña,Boiro,modis,0,14.2191142191109,0,0,0,85.7808857808658,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3173",2011/02/06 00:00:00,2011/02/06 00:00:00+00,"47",ES,ESP,España,Noroeste,Galicia,Ourense,Viana do Bolo,modis,0,0,0,0,2.17391304347353,97.8260869563091,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3206",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"293",ES,ESP,España,Noroeste,Galicia,Ourense,Avión,modis,17.2297297297239,0,0,0,0,82.7702702702423,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3207",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"137",ES,ESP,España,Noroeste,Galicia,Pontevedra,Poio,modis,80.5755395682874,17.9856115107784,0,0,0,0,1.43884892086227,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3208",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"286",ES,ESP,España,Noroeste,Galicia,Lugo,Vilalba,modis,36.3636363636237,2.09790209790136,11.1888111888073,0,0,33.2167832167716,17.1328671328611,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3209",2011/10/14 00:00:00,2011/10/14 00:00:00+00,"40",ES,ESP,España,Noroeste,Galicia,Lugo,Monterroso,modis,33.3333333332479,0,0,0,30.7692307691519,35.8974358973438,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3210",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"24",ES,ESP,España,Noroeste,Galicia,Pontevedra,Agolada,modis,0,27.2727272726033,0,0,0,72.7272727269421,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3211",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"51",ES,ESP,España,Noroeste,Galicia,Pontevedra,Agolada,modis,0,13.2075471697864,0,0,0,86.7924528300249,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3215",2011/02/04 00:00:00,2011/02/04 00:00:00+00,"26",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Pías,modis,0,0,0,0,0,99.9999999996296,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3375",2011/10/03 00:00:00,2011/10/03 00:00:00+00,"281",ES,ESP,España,Centro (ES),Castilla y León,León,Cármenes,modis,3.21428571428457,0,0,0,0,96.0714285713943,0.714285714285459,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3418",2011/10/07 00:00:00,2011/10/07 00:00:00+00,"54",ES,ESP,España,Noroeste,Galicia,Ourense,Castrelo de Miño,modis,0,23.6363636363207,0,0,76.3636363634975,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3419",2011/10/05 00:00:00,2011/10/05 00:00:00+00,"157",ES,ESP,España,Noroeste,Galicia,Ourense,Vilar de Barrio,modis,13.3757961783354,32.4840764331003,0,0,0,54.1401273885005,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3420",2011/10/04 00:00:00,2011/10/04 00:00:00+00,"82",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Hermisende,modis,0,0,0,0,0,73.1707317072278,26.8292682926502,0,0,5.4129112354305,"0",2022/01/26 11:57:54.973,EU,EU
,,"3584",2011/10/12 00:00:00,2011/10/12 00:00:00+00,"157",ES,ESP,España,Noroeste,Galicia,Pontevedra,Dozón,modis,3.18471337579415,0,0,0,17.1974522292884,42.0382165604828,37.579617834371,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3585",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"34",ES,ESP,España,Noroeste,Galicia,Ourense,San Cristovo de Cea,modis,0,0,0,0,0,59.3749999998144,40.624999999873,0,0,15.3363632436512,"0",2022/01/26 11:57:54.973,EU,EU
,,"3586",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"39",ES,ESP,España,Noroeste,Galicia,Pontevedra,Mondariz,modis,22.4999999999437,44.9999999998875,0,0,0,0,32.4999999999187,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3590",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"23",ES,ESP,España,Noroeste,Galicia,Ourense,"Mezquita, A",modis,0,0,0,0,0,88.4615384611982,11.5384615384172,0,0,97.0652631933959,"0",2022/01/26 11:57:54.973,EU,EU
,,"3617",2011/04/06 00:00:00,2011/04/06 00:00:00+00,"56",ES,ESP,España,Centro (ES),Castilla y León,León,Villablino,modis,0,0,0,0,57.4074074073011,42.5925925925137,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3618",2011/04/13 00:00:00,2011/04/13 00:00:00+00,"25",ES,ESP,España,Centro (ES),Castilla y León,León,Vega de Valcarce,modis,15.999999999936,0,0,0,0,83.999999999664,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3619",2011/04/15 00:00:00,2011/04/15 00:00:00+00,"74",ES,ESP,España,Noroeste,Galicia,Ourense,Verea,modis,17.3333333333102,0,0,0,0,82.6666666665564,0,0,0,99.3452071839977,"0",2022/01/26 11:57:54.973,EU,EU
,,"3620",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"45",ES,ESP,España,Noroeste,Galicia,Ourense,Cartelle,modis,0,0,0,0,0,99.9999999997727,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3621",2011/04/16 00:00:00,2011/04/16 00:00:00+00,"196",ES,ESP,España,Noroeste,Galicia,Ourense,Calvos de Randín,modis,15.7360406091291,0,0,0,9.64467005075653,64.9746192893071,9.64467005075653,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3622",2011/04/14 00:00:00,2011/04/14 00:00:00+00,"64",ES,ESP,España,Noroeste,Galicia,Ourense,Montederramo,modis,0,0,0,0,0,81.249999999873,18.7499999999707,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3623",2011/04/04 00:00:00,2011/04/04 00:00:00+00,"55",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Pías,modis,0,0,0,0,0,99.9999999998214,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3624",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"88",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,11.49425287355,0,0,0,0,65.517241379235,0,22.9885057471,0,45.5901792459307,"0",2022/01/26 11:57:54.973,EU,EU
,,"1639",2011/04/10 00:00:00,2011/04/10 00:00:00+00,"613",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Lubián,modis,6.90789473684097,0,0,0,0,93.0921052631426,0,0,0,0.00505624916307135,"0",2022/01/26 11:57:54.973,EU,EU
,,"3676",2011/04/07 00:00:00,2011/04/07 00:00:00+00,"74",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,16.438356164361,0,0,0,0,83.561643835502,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3678",2011/07/19 00:00:00,2011/07/19 00:00:00+00,"43",ES,ESP,España,Este,Comunitat Valenciana,Castellón/Castelló,Alcalà de Xivert,modis,0,0,0,83.7209302323634,0,16.279069767404,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3710",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"48",ES,ESP,España,Noroeste,Galicia,Ourense,Cualedro,modis,0,0,0,0,1.999999999996,97.999999999804,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3753",2011/08/12 00:00:00,2011/08/12 00:00:00+00,"357",ES,ESP,España,Centro (ES),Castilla y León,Ávila,Santa María del Cubillo,modis,0,0,0,0,0,99.9999999999723,0,0,0,49.0609582512988,"0",2022/01/26 11:57:54.973,EU,EU
,,"3810",2011/06/25 00:00:00,2011/06/25 00:00:00+00,"58",ES,ESP,España,Noroeste,Galicia,Ourense,Rairiz de Veiga,modis,0,0,0,0,0,98.2758620687961,1.72413793103151,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3816",2011/03/20 00:00:00,2011/03/20 00:00:00+00,"66",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ibias,modis,0,0,0,0,0,99.9999999998507,0,0,0,6.19598480377944,"0",2022/01/26 11:57:54.973,EU,EU
,,"3873",2011/07/17 00:00:00,2011/07/17 00:00:00+00,"298",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Fresnedoso de Ibor,modis,0,0,0,63.879598662186,2.34113712374504,0,33.7792642140355,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3890",2011/09/18 00:00:00,2011/09/18 00:00:00+00,"124",ES,ESP,España,Centro (ES),Castilla y León,Zamora,San Justo,modis,2.36220472440759,0,0,0,0,97.6377952755137,0,0,0,34.3724998842632,"0",2022/01/26 11:57:54.973,EU,EU
,,"3901",2011/09/26 00:00:00,2011/09/26 00:00:00+00,"69",ES,ESP,España,Noroeste,Galicia,Ourense,Castrelo do Val,modis,0,0,0,0,0,99.9999999998592,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3902",2011/10/01 00:00:00,2011/10/01 00:00:00+00,"78",ES,ESP,España,Noroeste,Galicia,Ourense,Laza,modis,0,3.84615384614892,0,0,8.97435897434747,87.1794871793754,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3903",2011/09/29 00:00:00,2011/09/29 00:00:00+00,"86",ES,ESP,España,Noroeste,Galicia,Ourense,"Barco de Valdeorras, O",modis,2.29885057471,0,0,0,0,64.36781609188,33.333333333295,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3935",2011/09/30 00:00:00,2011/09/30 00:00:00+00,"98",ES,ESP,España,Noroeste,Galicia,Ourense,Castrelo do Val,modis,0,21.999999999978,0,0,0,77.999999999922,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3936",2011/07/04 00:00:00,2011/07/04 00:00:00+00,"57",ES,ESP,España,Noroeste,Cantabria,Cantabria,Meruelo,modis,14.2857142856888,0,0,0,83.9285714284215,0,0,1.7857142857111,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4016",2011/08/26 00:00:00,2011/08/26 00:00:00+00,"219",ES,ESP,España,Sur,Andalucía,Málaga,Málaga,modis,5.88235294117381,0,0,87.3303167420419,0,0,6.78733031673901,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3980",2011/07/19 00:00:00,2011/07/19 00:00:00+00,"50",ES,ESP,España,Centro (ES),Extremadura,Badajoz,Oliva de Mérida,modis,0,0,0,0,78.8461538460022,0,21.1538461538055,0,0,2.07523431060967,"0",2022/01/26 11:57:54.973,EU,EU
,,"3981",2011/07/19 00:00:00,2011/07/19 00:00:00+00,"173",ES,ESP,España,Centro (ES),Extremadura,Badajoz,Oliva de Mérida,modis,9.19540229884529,0,0,9.77011494252312,81.0344827585741,0,0,0,0,67.2334737960317,"0",2022/01/26 11:57:54.973,EU,EU
,,"4067",2011/09/15 00:00:00,2011/09/15 00:00:00+00,"37",ES,ESP,España,Centro (ES),Castilla y León,León,Vega de Espinareda,modis,0,54.9999999998625,0,0,0,44.9999999998875,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4075",2011/09/21 00:00:00,2011/09/21 00:00:00+00,"177",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Fariza,modis,0,0,0,66.1016949152169,16.9491525423633,14.1242937853028,2.82485875706055,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3428",2011/05/26 00:00:00,2011/05/26 00:00:00+00,"1424",ES,ESP,España,Este,Illes Balears,Eivissa y Formentera,Sant Joan de Labritja,modis,0,79.1462561231575,2.72918124562612,0,10.1469559132253,4.54863540937687,3.42897130860718,0,0,41.6494973586379,"0",2022/01/26 11:57:54.973,EU,EU
,,"4176",2011/03/01 00:00:00,2011/03/01 00:00:00+00,"74",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,0,0,0,0,0,99.9999999998611,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4139",2011/09/25 00:00:00,2011/09/25 00:00:00+00,"42",ES,ESP,España,Noroeste,Galicia,Ourense,"Mezquita, A",modis,0,0,0,0,0,61.5384615383037,38.4615384614398,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4140",2011/09/25 00:00:00,2011/09/25 00:00:00+00,"36",ES,ESP,España,Centro (ES),Castilla y León,León,Fabero,modis,0,23.5294117646367,0,0,0,76.4705882350692,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4173",2011/03/10 00:00:00,2011/03/10 00:00:00+00,"346",ES,ESP,España,Noroeste,Galicia,Ourense,Muíños,modis,2.9069767441852,2.61627906976668,0,0,0,92.4418604650894,2.03488372092964,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4177",2011/03/03 00:00:00,2011/03/03 00:00:00+00,"69",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,2.81690140844674,0,0,0,0,97.1830985914124,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4210",2011/03/11 00:00:00,2011/03/11 00:00:00+00,"34",ES,ESP,España,Noroeste,Galicia,Ourense,Entrimo,modis,0,0,0,0,0,99.9999999997222,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4211",2011/01/24 00:00:00,2011/01/24 00:00:00+00,"89",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Pías,modis,4.44444444443951,0,0,0,0,95.5555555554494,0,0,0,58.802280362085,"0",2022/01/26 11:57:54.973,EU,EU
,,"4308",2011/06/23 00:00:00,2011/06/23 00:00:00+00,"41",ES,ESP,España,Noroeste,Galicia,Lugo,Quiroga,modis,2.49999999999375,12.4999999999688,0,0,84.9999999997875,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2738",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"306",ES,ESP,España,Centro (ES),Castilla y León,León,Villafranca del Bierzo,modis,26.4705882352855,0,0,0,10.7843137254867,62.7450980391952,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4312",2011/10/14 00:00:00,2011/10/14 00:00:00+00,"34",ES,ESP,España,Noroeste,Galicia,Lugo,Baralla,modis,39.9999999998857,0,0,0,0,59.9999999998286,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4313",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"81",ES,ESP,España,Centro (ES),Castilla y León,León,Villafranca del Bierzo,modis,22.7848101265534,0,0,0,0,77.21518987332,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4344",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"202",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,4.97512437810698,0,0,0,0,51.7412935323126,43.2835820895307,0,0,3.36541103225382,"0",2022/01/26 11:57:54.973,EU,EU
,,"4389",2011/10/05 00:00:00,2011/10/05 00:00:00+00,"45",ES,ESP,España,Noroeste,Galicia,Ourense,Bande,modis,0,18.6046511627474,55.8139534882423,0,25.5813953487777,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4363",2011/02/03 00:00:00,2011/02/03 00:00:00+00,"33",ES,ESP,España,Centro (ES),Castilla y León,León,Truchas,modis,0,0,0,0,0,99.9999999996875,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4364",2011/02/03 00:00:00,2011/02/03 00:00:00+00,"28",ES,ESP,España,Centro (ES),Castilla y León,León,Truchas,modis,0,0,0,0,0,99.9999999996552,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4386",2011/10/05 00:00:00,2011/10/05 00:00:00+00,"139",ES,ESP,España,Noroeste,Galicia,Ourense,Piñor,modis,7.91366906474251,0,0,0,73.381294963976,17.9856115107784,0.719424460431137,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4387",2011/10/11 00:00:00,2011/10/11 00:00:00+00,"151",ES,ESP,España,Noroeste,Galicia,Ourense,San Cristovo de Cea,modis,34.210526315767,0,0,0,28.2894736841919,30.2631578947169,7.2368421052584,0,0,62.4504462520896,"0",2022/01/26 11:57:54.973,EU,EU
,,"4388",2011/10/10 00:00:00,2011/10/10 00:00:00+00,"193",ES,ESP,España,Noroeste,Galicia,Pontevedra,"Cañiza, A",modis,9.47368421052133,0,12.1052631578884,0,1.05263157894681,76.315789473644,1.05263157894681,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4480",2011/06/27 00:00:00,2011/06/27 00:00:00+00,"448",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,San Martín de Oscos,modis,0,0,0,0,0,99.9999999999776,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2501",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"49",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Porto,modis,0,0,0,0,0,99.9999999997917,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4684",2011/08/17 00:00:00,2011/08/17 00:00:00+00,"40",ES,ESP,España,Noroeste,Galicia,Ourense,San Cristovo de Cea,modis,0,9.75609756095181,0,0,0,90.2439024388043,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4685",2011/10/02 00:00:00,2011/10/02 00:00:00+00,"69",ES,ESP,España,Noroeste,Galicia,Lugo,Guntín,modis,5.79710144926696,0,0,0,81.1594202897375,0,13.0434782608507,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4686",2011/10/02 00:00:00,2011/10/02 00:00:00+00,"57",ES,ESP,España,Noroeste,Galicia,Ourense,"Mezquita, A",modis,0,0,0,0,0,99.9999999998182,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4735",2011/05/26 00:00:00,2011/05/26 00:00:00+00,"51",ES,ESP,España,Noroeste,Galicia,A Coruña,Boiro,modis,0,27.450980392103,0,0,0,72.5490196077009,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4762",2011/03/21 00:00:00,2011/03/21 00:00:00+00,"84",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,0,0,0,0,4.76190476189909,95.2380952379819,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4725",2011/10/01 00:00:00,2011/10/01 00:00:00+00,"93",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ponga,modis,11.702127659562,0,0,0,0,88.2978723403316,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4690",2011/10/03 00:00:00,2011/10/03 00:00:00+00,"266",ES,ESP,España,Noroeste,Galicia,Ourense,Manzaneda,modis,0,0,0,0,0,99.9999999999624,0,0,0,99.9999999999999,"0",2022/01/26 11:57:54.973,EU,EU
,,"4764",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"360",ES,ESP,España,Noroeste,Galicia,Ourense,"Gudiña, A",modis,0,6.77966101694724,0,0,46.8926553672184,42.0903954802141,4.23728813559202,0,0,0.478970396863742,"0",2022/01/26 11:57:54.973,EU,EU
,,"4803",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"1052",ES,ESP,España,Noroeste,Galicia,Ourense,Viana do Bolo,modis,0,1.24045801526706,0,0,12.595419847327,81.5839694656411,4.58015267175529,0,0,99.961721980392,"0",2022/01/26 11:57:54.973,EU,EU
,,"4804",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"96",ES,ESP,España,Noroeste,Galicia,Ourense,"Bolo, O",modis,0,0,0,0,0,79.7872340424683,20.2127659574253,0,0,24.0240894851997,"0",2022/01/26 11:57:54.973,EU,EU
,,"2430",2011/10/14 00:00:00,2011/10/14 00:00:00+00,"2511",ES,ESP,España,Noroeste,Galicia,Ourense,Maceda,modis,28.2981267437215,3.90593862096437,0,0,9.68513351933002,52.5308888003168,5.57991231566339,0,0,0.29315921073572,"0",2022/01/26 11:57:54.973,EU,EU
,,"4838",2011/10/14 00:00:00,2011/10/14 00:00:00+00,"173",ES,ESP,España,Noroeste,Galicia,Ourense,Baños de Molgas,modis,24.3093922651799,0,0,0,69.0607734806248,6.07734806629499,0.552486187844999,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4945",2011/09/10 00:00:00,2011/09/10 00:00:00+00,"127",ES,ESP,España,Noroeste,Galicia,Ourense,"Teixeira, A",modis,17.968749999986,0,0,0,14.062499999989,56.2499999999561,11.7187499999908,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4946",2011/09/09 00:00:00,2011/09/09 00:00:00+00,"609",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,15.1067323481092,0,0,0,6.73234811165735,78.160919540217,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4983",2011/09/09 00:00:00,2011/09/09 00:00:00+00,"66",ES,ESP,España,Noroeste,Galicia,Ourense,Manzaneda,modis,49.2537313432101,0,0,0,0,50.7462686566407,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
